"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2009,"Comércio","Comércio Varejista","Varejista de produtos de padaria, laticínio e doces",71,29,"634.56","194175.77",306,4,"47211","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Indústrias de Transformação","Móveis","Fabricação de móveis de madeira",64,33,"1023.87","496579.45",485,7,"31012","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2009,"Comércio","Comércio Varejista","Varejo de lubrificantes",2,23,619,1238,2,1,"47326","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Comércio","Comércio de Veículos Automotores","Representantes comerciais de automóveis",2,25,"665.86","1997.58",3,1,"45129","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Comércio","Comércio Atacadista","Atacado de cosméticos, perfumaria e higiene pessoal",4,29,"857.75","18012.86",21,5,"46460","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Construção","Serviços Especializados para Construção","Obras de acabamento",21,34,"733.66","176080.09",240,11,"43304","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2009,"Artes, Cultura e Recreação","Atividades Artísticas","Artes cênicas e espetáculos",3,35,"666.96","4001.77",6,2,"90019","#93789e","/static/img/icons/industry_section/industry_section_r.png"
2009,"Construção","Construção de Edifícios","Incorporação de empreendimentos imobiliários",14,37,"1306.26","83600.73",64,4,"41107","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2009,"Indústrias de Transformação","Confecção e Vestuário","Confecção de roupas profissionais",6,37,"739.58","19229.27",26,4,"14134","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2009,"Comércio","Comércio Atacadista","Atacado de produtos alimentícios em geral",6,30,"870.44","40910.89",47,7,"46397","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Comércio","Comércio Atacadista","Atacado de produtos siderúrgicos e metalúrgicos",2,36,"1009.3","4037.23",4,2,"46851","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
