"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2012,"Atividades Financeiras","Serviços Financeiros","Caixas econômicas",1,39,"5580.28","139507.12",25,25,"64239","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2012,"Comércio","Comércio Varejista","Varejo de bebidas",8,33,"1097.45","36215.86",33,4,"47237","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Agropecuária","Confidential","Criação de aves",3,35,"1440.95","121039.85",84,28,"01555","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2012,"Alojamento e Alimentação","Alimentação","Serviços de catering e bufê",6,39,"968.69","172427.05",178,29,"56201","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2012,"Indústrias de Transformação","Produtos de metal","Serviços de usinagem em metais",2,25,"1629.02","19548.26",12,6,"25390","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Indústrias de Transformação","Produtos Diversos","Fabricação de produtos diversos",1,47,"892.2","1784.4",2,2,"32990","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de vidro plano",1,32,"1580.23","36345.44",23,23,"23117","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Comércio","Comércio Varejista","Varejo de equipamentos de telefonia e comunicação",3,24,"1091.95","5459.78",5,1,"47521","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Comércio","Comércio de Veículos Automotores","Atacado e varejo de motocicletas, peças e acessórios",6,29,"1381.19","33148.69",24,4,"45412","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Transporte e correio","Atividades Auxiliares dos Transportes","Estacionamento de veículos",1,26,"982.59","13756.32",14,14,"52231","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2012,"Comércio","Comércio Varejista","Varejo de móveis, colchoaria e artigos de iluminação",14,30,"1923.36","301968.66",157,11,"47547","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Atividades Administrativas","Agências de viagens","Agências de viagens",1,32,"868.6",4343,5,5,"79112","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2012,"Comércio","Comércio Atacadista","Atacado de cimento",1,35,"3903.81","42941.99",11,11,"46745","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Indústrias de Transformação","Veículos Automotores","Fabricação de cabines, carrocerias e reboques",1,32,"1418.82","34051.79",24,24,"29301","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Indústrias de Transformação","Manutenção de máquinas e equipamentos","Manutenção de máquinas e equipamentos da indústria mecânica",2,24,"1486.55","17838.61",12,6,"33147","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Indústrias de Transformação","Produtos Têxteis","Fabricação de artefatos de cordoaria",1,31,"538.05","10223.04",19,19,"13537","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Comércio","Comércio Atacadista","Atacado de animais, alimentos para animais e matérias-primas agrícolas",10,36,"1508.4","104080.15",69,6,"46231","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Indústrias de Transformação","Produtos Químicos","Fabricação de tintas de impressão",1,30,"1636.85","8184.26",5,5,"20720","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Comércio","Comércio Varejista","Varejo de tintas e materiais para pintura",3,31,"1798.56","10791.39",6,2,"47415","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Indústrias de Transformação","Produtos de borracha e de material plástico","Reforma de pneumáticos usados",1,30,"1667.47","40019.33",24,24,"22129","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Educação","Educação","Outras atividades de ensino",5,35,"910.92","35525.98",39,7,"85996","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2012,"Comércio","Comércio Varejista","Varejo de cosméticos, perfumaria e higiene pessoal",3,26,"1342.66","9398.65",7,2,"47725","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Outros Serviços","Organizações Associativas","Organizações sindicais",2,37,"3690.45","18452.25",5,2,"94201","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2012,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos derivados do cacau",1,45,"912.66","2737.98",3,3,"10937","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de fitas de vídeo, DVDs e similares",1,19,750,750,1,1,"77225","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2012,"Comércio","Comércio Varejista","Varejo de peças e acessórios para aparelhos eletroeletrônicos",1,36,"821.55","1643.1",2,2,"47571","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Agropecuária","Confidential","Cultivo de outras frutas de lavoura permanente",5,33,"947.51","29372.91",31,6,"01393","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2012,"Agropecuária","Confidential","Cultivo de flores e plantas ornamentais",7,24,"875.9","12262.64",14,2,"01229","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2012,"Construção","Obras de Infra-estrutura","Outras obras de engenharia civil",2,37,"1769.21","141537.21",80,40,"42995","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2012,"Informação e Comunicação","Edição e impressão","Edição de cadastros, listas e outros produtos gráficos",2,28,"1097.36","9876.26",9,4,"58298","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2012,"Comércio","Comércio Atacadista","Atacado de carnes e pescado",2,33,"1702.92","40870.14",24,12,"46346","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Indústrias de Transformação","Produtos Químicos","Fabricação de produtos de limpeza",1,29,"903.46","2710.39",3,3,"20622","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Comércio","Comércio Varejista","Varejo de livros, jornais, revistas e papelaria",6,27,"1279.35","34542.48",27,4,"47610","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Serviços Especializados","Consultoria em Gestão Empresarial","Consultorias em gestão empresarial",2,36,"1155.17","10396.59",9,4,"70204","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2012,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos de carne",1,33,1024,"22528.21",22,22,"10139","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Indústrias de Transformação","Metalurgia","Fundição de metais não-ferrosos e suas ligas",2,28,"1228.43","24568.73",20,10,"24521","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Educação","Educação","Atividades de apoio à educação",1,41,"1341.03","24138.59",18,18,"85503","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2012,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas e equipamentos de uso geral",1,23,"1077.43","1077.43",1,1,"28291","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Indústrias de Transformação","Couro e Calçados","Fabricação de calçados de couro",1,26,"787.2",3936,5,5,"15319","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Outros Serviços","Organizações Associativas","Organizações religiosas",4,41,"1159.97","17399.56",15,3,"94910","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2012,"Agropecuária","Confidential","Criação de bovinos",2,54,"513.5",1027,2,1,"01512","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2012,"Comércio","Comércio Varejista","Varejo de GLP",5,31,"1053.95","9485.63",9,1,"47849","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Comércio","Comércio Atacadista","Atacado de máquinas, equipamentos para terraplenagem e construção",1,32,"3882.73","42710.03",11,11,"46621","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Agropecuária","Produção Florestal","Produção florestal - florestas plantadas",2,43,"1237.81","2475.63",2,1,"02101","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2012,"Agropecuária","Confidential","Horticultura",2,32,"1017.39","9156.59",9,4,"01211","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2012,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de biscoitos e bolachas",3,32,"1289.25","9024.77",7,2,"10929","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de objetos e equipamentos domésticos",3,38,"919.94","9199.4",10,3,"95291","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2012,"Serviços Especializados","Outras atividades profissionais","Atividades fotográficas e similares",2,27,"1034.81","5174.08",5,2,"74200","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2012,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de computadores e periféricos",4,31,"1179.27","12972.06",11,2,"95118","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2012,"Atividades Administrativas","Seleção e Agenciamento de Mão-de-obra","Locação de mão-de-obra temporária",1,32,"956.64","2869.94",3,3,"78205","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2012,"Comércio","Comércio Atacadista","Atacado de mercadorias em geral",1,35,"1527.18","4581.54",3,3,"46931","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Atividades Administrativas","Serviços de Escritório","Serviços especializados de apoio administrativo",2,25,"1021.83","2043.67",2,1,"82199","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2012,"Indústrias de Transformação","Produtos Diversos","Fabricação de equipamentos para segurança",1,35,"1413.15","7065.75",5,5,"32922","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Comércio","Comércio Atacadista","Atacado de artigos do vestuário",2,39,601,6010,10,5,"46427","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Educação","Educação","Ensino de esportes",1,33,200,200,1,1,"85911","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2012,"Comércio","Comércio Varejista","Varejo de carnes e pescados",2,40,"1051.76","2103.52",2,1,"47229","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Serviços Domésticos","Serviços domésticos","Serviços domésticos",3,37,"720.26","2160.8",3,1,"97005","#f7b6d2","/static/img/icons/industry_section/industry_section_t.png"
2012,"Comércio","Comércio Varejista","Varejo de vidros",4,30,"1021.94","4087.78",4,1,"47431","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2012,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de outros produtos de minerais não-metálicos",1,30,"1746.31","12224.23",7,7,"23991","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Indústrias de Transformação","Produtos de metal","Fabricação de artigos de metal para uso doméstico",1,32,"924.4","924.4",1,1,"25934","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2012,"Alojamento e Alimentação","Alimentação","Serviços ambulantes de alimentação",1,30,"685.7","685.7",1,1,"56121","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2012,"Atividades Financeiras","Atividades de Serviços Financeiros","Corretores de seguros",1,20,1120,1120,1,1,"66223","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2013,"Outros Serviços","Organizações Associativas","Associações patronais e empresariais",3,35,"1279.78","26875.56",21,7,"94111","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2013,"Construção","Obras de Infra-estrutura","Construção de rodovias e ferrovias",4,38,"2518.79","2377744.03",944,236,"42111","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2013,"Comércio","Comércio de Veículos Automotores","Comércio de peças e acessórios para automóveis",33,35,"1765.56","335457.19",190,5,"45307","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Alojamento e Alimentação","Alojamento","Hotéis e similares",7,40,"1010.62","45478.25",45,6,"55108","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2013,"Saúde e serviços sociais","Saúde Humana Integradas com Assistência Social","Assistência a idosos e convalescentes prestadas em residências",5,36,"1155.82","72816.84",63,12,"87115","#800000","/static/img/icons/industry_section/industry_section_q.png"
2013,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de embalagens de material plástico",4,31,"1748.53","2012561.16",1151,287,"22226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Outros Serviços","Organizações Associativas","Outras associações",11,48,"1069.85","55632.35",52,4,"94995","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2013,"Comércio","Comércio de Veículos Automotores","Manutenção de automóveis",35,31,"1465.36","191962.26",131,3,"45200","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio Atacadista","Atacado de hortifrutigranjeiros",2,35,"1190.13","119013.18",100,50,"46338","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio Atacadista","Atacado de outras máquinas, aparelhos e equipamentos",3,30,"1999.55","57987.06",29,9,"46699","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Veículos Automotores","Fabricação de outras peças e acessórios para automóveis",2,32,"1846.02","184602.07",100,50,"29492","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Comércio","Comércio Varejista","Varejo de GLP",5,38,"938.54","7508.36",8,1,"47849","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Produtos de metal","Serviços de usinagem em metais",4,28,"1640.61","32812.27",20,5,"25390","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Indústrias de Transformação","Veículos Automotores","Recondicionamento e recuperação de motores para automóveis",2,35,"1109.22","53242.91",48,24,"29506","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Comércio","Comércio Varejista","Varejo de tecidos e artigos de cama, mesa e banho",9,35,"1103.95","25390.95",23,2,"47555","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Produtos de metal","Fabricação de esquadrias de metal",9,33,"1961.29","207897.64",106,11,"25128","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Transporte e correio","Transporte Terrestre","Transporte rodoviário de carga",55,33,"1753.63","985541.52",562,10,"49302","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2013,"Comércio","Comércio de Veículos Automotores","Representantes comerciais de automóveis",1,27,"2586.25","59483.75",23,23,"45129","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio Atacadista","Atacado de produtos químicos e petroquímicos",3,29,"2710.8","32529.68",12,4,"46842","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Artes, Cultura e Recreação","Atividades Artísticas","Artes cênicas e espetáculos",2,33,"1705.34","80151.32",47,23,"90019","#93789e","/static/img/icons/industry_section/industry_section_r.png"
2013,"Comércio","Comércio Atacadista","Atacado de animais, alimentos para animais e matérias-primas agrícolas",9,36,"1704.52","114203.46",67,7,"46231","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Produtos de metal","Fabricação de outros produtos de metal",7,31,"1961.15","241222.39",123,17,"25993","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Comércio","Comércio Atacadista","Atacado materiais de construção",4,29,"1959.22","158697.4",81,20,"46796","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de alimentos para animais",1,35,"1726.12","129459.61",75,75,"10660","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Transporte e correio","Atividades de Entrega","Atividades de malote e de entrega",4,33,"1521.68","31955.43",21,5,"53202","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2013,"Construção","Serviços Especializados para Construção","Obras de acabamento",19,35,"1308.25","231561.07",177,9,"43304","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2013,"Construção","Serviços Especializados para Construção","Outros serviços especializados para construção",14,36,"1383.25","336130.32",243,17,"43991","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2013,"Construção","Serviços Especializados para Construção","Obras de terraplenagem",5,35,"1976.59","90923.26",46,9,"43134","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2013,"Comércio","Comércio Atacadista","Atacado de produtos alimentícios em geral",4,28,"1497.23","371314.79",248,62,"46397","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Saneamento Básico","Coleta de Resíduos","Recuperação de outros materiais",2,36,"1403.07","19643.05",14,7,"38394","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2013,"Indústrias de Transformação","Produtos de Madeira","Fabricação de estruturas de madeira",3,33,"1711.22","49625.4",29,9,"16226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Indústrias de Transformação","Produtos de metal","Fabricação de estruturas metálicas",1,23,"1557.02","7785.14",5,5,"25110","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Comércio","Comércio Atacadista","Atacado de bebidas",2,31,"1018.6",5093,5,2,"46354","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Outros Equipamentos de Transporte","Fabricação de bicicletas",1,24,"1033.82","16541.22",16,16,"30920","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Comércio","Comércio Varejista","Varejo de equipamentos e suprimentos de informática",3,38,"940.3","3761.23",4,1,"47512","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de computadores e periféricos",5,30,"1373.19","19224.68",14,2,"95118","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2013,"Comércio","Comércio Atacadista","Atacado de carnes e pescado",2,33,"1905.23","62872.67",33,16,"46346","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Produtos de minerais não-metálicos","Aparelhamento e outros trabalhos em pedras",7,32,"1650.48","125436.83",76,10,"23915","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de outros produtos alimentícios",3,30,"1019.8","8158.46",8,2,"10996","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Serviços Domésticos","Serviços domésticos","Serviços domésticos",2,54,"1060.5",2121,2,1,"97005","#f7b6d2","/static/img/icons/industry_section/industry_section_t.png"
2013,"Indústrias de Transformação","Produtos de Madeira","Desdobramento de madeira",4,45,1211,"18165.01",15,3,"16102","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Construção","Construção de Edifícios","Incorporação de empreendimentos imobiliários",6,30,"1326.37","53055.05",40,6,"41107","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2013,"Indústrias de Transformação","Produtos e materiais elétricos","Fabricação de outros equipamentos e aparelhos elétricos",1,43,"1456.75","7283.76",5,5,"27902","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas para a indústria do plástico",3,29,"1538.76","27697.77",18,6,"28666","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Atividades Imobiliárias","Atividades Imobiliárias","Intermediação na compra, venda e aluguel de imóveis",4,33,"1108.59","13303.08",12,3,"68218","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2013,"Comércio","Comércio Varejista","Varejo de eletrodomésticos e equipamentos de áudio e vídeo",5,26,"1709.93","20519.19",12,2,"47539","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio Varejista","Varejo de calçados e artigos de viagem",8,30,"1391.4","57047.78",41,5,"47822","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio Atacadista","Atacado de máquinas, equipamentos para terraplenagem e construção",3,34,"3986.3","115602.82",29,9,"46621","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de biscoitos e bolachas",4,32,"1403.43","11227.45",8,2,"10929","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Cartórios",2,31,"1929.27","34726.96",18,9,"69125","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2013,"Comércio","Comércio Varejista","Varejista de outros artigos de uso doméstico",5,32,"1485.25","54954.56",37,7,"47598","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio Varejista","Varejo de bebidas",6,32,"1147.52","25245.58",22,3,"47237","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Educação","Educação","Ensino médio",2,33,"940.81","40455.16",43,21,"85201","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2013,"Atividades Administrativas","Agências de viagens","Agências de viagens",2,35,"1004.58","7032.12",7,3,"79112","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2013,"Comércio","Comércio Varejista","Varejo de jóias e relógios",5,29,"1242.14","14905.76",12,2,"47831","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Artes, Cultura e Recreação","Atividades Esportivas e de Recreação","Atividades de condicionamento físico",5,27,"1261.08","21438.41",17,3,"93131","#93789e","/static/img/icons/industry_section/industry_section_r.png"
2013,"Comércio","Comércio Varejista","Varejo de mercadorias em geral",3,31,"2687.16","64491.99",24,8,"47130","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio Atacadista","Atacado de cosméticos, perfumaria e higiene pessoal",6,33,"1299.7","41590.62",32,5,"46460","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Construção","Serviços Especializados para Construção","Demolição e preparação de canteiros de obras",1,39,"1415.91","12743.21",9,9,"43118","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2013,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de conservas de frutas",1,27,"938.91","11266.99",12,12,"10317","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Atividades Financeiras","Serviços Financeiros","Bancos múltiplos, com carteira comercial",4,35,"4383.74","192884.71",44,11,"64221","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2013,"Comércio","Comércio Varejista","Varejo de vidros",6,33,"1162.03","13944.42",12,2,"47431","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio Varejista","Varejo de artigos recreativos e esportivos",7,36,"1226.61","15945.96",13,1,"47636","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Indústrias de Transformação","Produtos Têxteis","Acabamentos em fios, tecidos e artefatos têxteis",1,29,"1385.56","1385.56",1,1,"13405","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Indústrias de Transformação","Produtos de metal","Fabricação de produtos de trefilados de metal",1,23,1000,1000,1,1,"25926","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de vidro plano",1,34,"1926.42","40454.91",21,21,"23117","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Construção","Obras de Infra-estrutura","Obras de urbanização",1,32,"1836.46","22037.57",12,12,"42138","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2013,"Indústrias de Transformação","Móveis","Fabricação de móveis de metal",1,38,"2315.9","44002.1",19,19,"31021","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Comércio","Comércio Varejista","Varejo de artigos de óptica",5,29,"1078.87","22656.29",21,4,"47741","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Comércio","Comércio de Veículos Automotores","Atacado e varejo de motocicletas, peças e acessórios",5,31,"1544.45","27800.14",18,3,"45412","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Agropecuária","Confidential","Cultivo de outras plantas de lavoura temporária",3,32,"1160.44","20888.09",18,6,"01199","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2013,"Agropecuária","Confidential","Cultivo de frutas de lavoura permanente",2,35,"958.23","6707.62",7,3,"01334","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2013,"Saneamento Básico","Coleta de Resíduos","Coleta de resíduos não-perigosos",1,19,925,1850,2,2,"38114","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2013,"Atividades Administrativas","Agências de viagens","Operadores turísticos",1,52,"1517.71","6070.86",4,4,"79121","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2013,"Indústrias de Transformação","Veículos Automotores","Fabricação de cabines, carrocerias e reboques",1,38,"1589.76","27026.05",17,17,"29301","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Atividades jurídicas",4,31,"1959.6","33313.35",17,4,"69117","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2013,"Indústrias de Transformação","Produtos de metal","Produção de artefatos estampados de metal",1,19,"1253.9","2507.8",2,2,"25322","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Atividades Administrativas","Serviços de Escritório","Serviços de escritório",3,35,"1384.65","5538.61",4,1,"82113","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2013,"Indústrias de Transformação","Produtos Químicos","Fabricação de produtos de limpeza",1,27,"929.22","3716.88",4,4,"20622","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Educação","Educação","Educação infantil - creche",2,23,"674.69","6072.24",9,4,"85112","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2013,"Informação e Comunicação","Serviços de Tecnologia da Informação","Desenvolvimento softwares customizáveis",1,55,0,0,1,1,"62023","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2013,"Comércio","Comércio Atacadista","Atacato de artigos de escritório e de papelaria",1,27,"1136.16","2272.33",2,2,"46478","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Construção","Obras de Infra-estrutura","Construção de obras-de-arte",1,42,"1415.66","12740.96",9,9,"42120","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2013,"Educação","Educação","Atividades de apoio à educação",1,44,"1583.18","26914.16",17,17,"85503","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2013,"Informação e Comunicação","Edição e impressão","Edição de jornais",1,44,1200,1200,1,1,"58123","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2013,"Saúde e serviços sociais","Saúde Humana","Atividades de apoio à gestão de saúde",1,37,"2172.81","6518.43",3,3,"86607","#800000","/static/img/icons/industry_section/industry_section_q.png"
2013,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de equipamentos recreativos e esportivos",2,50,"858.06","2574.18",3,1,"77217","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2013,"Comércio","Comércio Atacadista","Atacado de outros produtos intermediários",3,27,"1685.51","13484.08",8,2,"46893","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2013,"Atividades Imobiliárias","Atividades Imobiliárias","Atividades imobiliárias",1,37,"831.6","831.6",1,1,"68102","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2013,"Atividades Imobiliárias","Atividades Imobiliárias","Gestão de propriedade imobiliária",1,26,"818.33",2455,3,3,"68226","#a4bd99","/static/img/icons/industry_section/industry_section_l.png"
2013,"Indústrias de Transformação","Couro e Calçados","Fabricação de calçados de couro",1,34,"896.46","2689.4",3,3,"15319","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Indústrias de Transformação","Confecção e Vestuário","Confecção de roupas profissionais",1,28,"579.61","579.61",1,1,"14134","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2013,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos derivados do cacau",1,46,"970.13","2910.4",3,3,"10937","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
